,Location,Book_Title,Book_Author,Publisher,Book_Rating,user_id,ISBN,Cluster
9008,600,4195,4029,563,8,183995,60177624,0
9009,600,7438,4902,1465,7,183995,76110609,0
9010,600,3814,167,566,8,183995,86683575,0
9011,600,4084,1001,328,8,183995,345335511,3
9012,600,1489,154,428,8,183995,345340418,3
9013,600,4424,2992,125,5,183995,345380371,3
9014,600,4979,716,529,7,183995,373120060,3
9015,600,5643,4825,1381,9,183995,393022498,3
9016,600,4188,61,356,8,183995,396068812,3
9017,600,118,2423,1392,10,183995,446313106,3
9018,600,18,3937,1392,9,183995,446673722,3
9019,600,3699,3051,428,7,183995,449219399,3
9020,600,6994,4317,1088,8,183995,517546000,3
9021,600,159,4164,128,10,183995,553279912,3
9022,600,4218,825,129,5,183995,553282166,3
9023,600,1870,4448,128,10,183995,553284789,3
9024,600,4900,4493,1149,7,183995,590406426,3
9025,600,3022,1027,1014,10,183995,671726714,2
9026,600,2044,1459,444,10,183995,679025561,2
9027,600,2812,3972,1367,5,183995,679731199,2
9028,600,3143,3893,1161,5,183995,684856263,2
9029,600,1614,4628,632,10,183995,786889020,2
9030,600,7438,4902,1465,10,183995,792271807,2
9031,600,2601,4363,804,10,183995,809246287,2
9032,600,6987,2385,67,5,183995,836280067,2
9033,600,2655,3269,1039,10,183995,843137827,2
9034,600,7352,3119,1208,5,183995,886876591,2
9035,600,1947,2304,1438,6,183995,894808079,2
9036,600,6236,2558,584,8,183995,894862030,2
9037,600,2594,425,1040,7,183995,914629034,2
9038,600,330,2302,589,9,183995,932194532,2
9039,600,2593,4845,646,8,183995,963994603,2
9040,600,1101,1932,589,7,183995,1558745017,1
9041,600,3198,1205,735,10,183995,1583200002,1
9042,726,1649,3053,1431,6,184117,786915749,2
9043,1762,7438,4902,1465,6,184121,670813028,2
9044,1762,7438,4902,1465,10,184121,1576737160,1
9045,1460,4419,699,682,7,184154,515130966,3
9046,2411,3963,678,529,5,184202,373291310,3
9047,2411,1388,1953,1014,8,184202,671020951,2
9048,1910,1341,576,204,9,184220,973546905,2
9049,1180,5042,1488,1188,8,184237,671731122,2
9050,938,7266,3389,768,9,184257,2147483647,4
9051,702,7438,4902,1465,10,184258,749397713,2
9052,611,5561,874,1014,7,184263,671023225,2
9053,2265,2762,959,819,9,184266,451628047,3
9054,2228,3677,4858,961,8,184279,14071412,0
9055,2228,5942,592,549,9,184279,60234814,0
9056,2228,5835,2180,125,8,184279,345309499,3
9057,2228,7438,4902,1465,10,184279,446310492,3
9058,2228,1670,2050,1100,5,184279,830725695,2
9059,2228,7438,4902,1465,10,184279,933657072,2
9060,2716,3434,4219,1336,5,184292,520224833,3
9061,2716,7438,4902,1465,6,184292,681994940,2
9062,1888,5656,3711,549,10,184299,60110740,0
9063,1888,4938,4387,1014,8,184299,67103264,0
9064,1888,5134,1038,1211,7,184299,312150423,3
9065,1888,7438,4902,1465,10,184299,345314824,3
9066,1888,6427,3649,42,8,184299,394445937,3
9067,1888,6668,95,1012,8,184299,452010896,3
9068,1888,413,3768,1149,7,184299,590437364,3
9069,1888,1360,4792,1014,8,184299,671740504,2
9070,1888,352,3932,1297,5,184299,812549066,2
9071,1888,7438,4902,1465,10,184299,812550706,2
9072,1888,3420,3122,733,9,184299,940450070,2
9073,2420,7438,4902,1465,10,184342,99443007,0
9074,1409,2864,2048,202,10,184354,767905180,2
9075,1886,124,4073,1369,8,184401,140003065,0
9076,1886,6984,1177,961,7,184401,142004227,0
9077,1886,1168,847,125,8,184401,345300564,3
9078,1886,4397,3192,125,9,184401,345392825,3
9079,1886,6619,3190,133,6,184401,385261691,3
9080,1886,6444,450,133,7,184401,440500303,3
9081,1886,5864,4414,682,6,184401,515132136,3
9082,1886,3844,410,436,7,184401,671541854,2
9083,676,2577,2964,747,6,184424,316666335,3
9084,676,3724,3369,1098,7,184424,373250541,3
9085,676,6743,1030,1361,9,184424,670899844,2
9086,676,7438,4902,1465,9,184424,743467094,2
9087,676,2876,3753,932,1,184424,879519614,2
9088,1470,4201,3717,26,8,184465,201616467,0
9089,1470,4828,1819,316,7,184465,671420186,2
9090,1470,490,254,1015,10,184465,671617605,2
9091,1470,2518,950,1369,9,184465,679772685,2
9092,1470,7438,4902,1465,8,184465,708860737,2
9093,1470,6808,4406,209,6,184465,1850651558,4
9094,1406,5464,937,360,9,184486,385504209,3
9095,1745,5099,2160,1214,6,184513,312966806,3
9096,1745,1691,1305,980,5,184513,380723085,3
9097,1745,3055,4468,107,7,184513,380794489,3
9098,1745,3859,3616,336,9,184513,440206650,3
9099,1745,30,2011,1398,8,184513,446610038,3
9100,1745,7438,4902,1465,3,184513,1573220876,1
9101,702,421,3746,129,10,184532,55357826,0
9102,702,5179,2674,982,10,184532,62730428,0
9103,702,7438,4902,1465,9,184532,345452704,3
9104,702,7438,4902,1465,10,184532,439136369,3
9105,702,2406,1882,1149,10,184532,439139597,3
9106,702,2364,3033,1149,6,184532,590471449,3
9107,702,1881,4722,1014,10,184532,671019449,2
9108,702,6542,2855,1014,7,184532,671019724,2
9109,702,7438,4902,1465,10,184532,671039725,2
9110,702,3024,2484,1014,10,184532,671626965,2
9111,2313,3774,2078,1182,8,184547,373241569,3
9112,2313,1062,2371,158,10,184547,425174271,3
9113,883,435,593,2,10,184556,1414009623,1
9114,1915,344,2632,129,7,184562,553571842,3
9115,545,4628,4817,1214,10,184636,312957572,3
9116,2206,5101,1721,336,9,184647,440236703,3
9117,523,2261,4407,450,9,184714,765340240,2
9118,2170,7266,3389,768,6,184767,2147483647,4
9119,2635,6178,4256,743,8,184789,39304016,0
9120,2635,280,2997,715,8,184789,440998050,3
9121,2635,647,1196,1012,8,184789,452269571,3
9122,2635,1340,1847,1164,10,184789,1580050158,1
9123,1614,389,1992,1214,8,184845,312966555,3
9124,1614,7289,1592,1206,8,184845,553577905,3
9125,1504,7266,3389,768,9,184853,2147483647,4
9126,1504,7266,3389,768,8,184853,2147483647,4
9127,909,7266,3389,768,7,184871,2147483647,4
9128,1736,6502,2822,101,8,184923,1403374953,1
9129,177,7266,3389,768,8,184971,2147483647,4
9130,2062,90,601,128,9,184985,553212443,3
9131,2,7266,3389,768,8,184996,2147483647,4
9132,2622,3638,2855,1290,6,185023,849575231,2
9133,617,7266,3389,768,8,185034,2147483647,4
9134,2633,7438,4902,1465,6,185056,44029598,0
9135,2371,5379,982,1392,8,185087,446525731,3
9136,596,6235,4400,336,10,185101,440237262,3
9137,735,7269,3898,1295,3,185123,971880107,2
9138,1297,4616,271,125,9,185140,345389417,3
9139,442,1207,1523,979,10,185147,60913061,0
9140,442,7438,4902,1465,9,185147,60922532,0
9141,442,1952,4792,747,8,185147,316592382,3
9142,676,4354,4661,158,7,185176,425191184,3
9143,676,2406,1882,1149,9,185176,439139597,3
9144,676,7438,4902,1465,8,185176,767904656,2
9145,2801,7120,4802,678,5,185233,28624491,0
9146,2801,6498,271,125,5,185233,34538475,0
9147,2801,1990,59,108,5,185233,38087718,0
9148,2801,1173,3514,1149,5,185233,59044297,0
9149,2801,1436,4579,1149,5,185233,59045403,0
9150,2801,4263,1478,563,5,185233,60910879,0
9151,2801,7438,4902,1465,5,185233,67082982,0
9152,2801,7410,245,1314,5,185233,81672539,0
9153,2801,4131,217,1078,5,185233,307001393,3
9154,2801,7438,4902,1465,5,185233,307021491,3
9155,2801,7087,4790,1078,5,185233,307100561,3
9156,2801,2320,865,1078,5,185233,307123200,3
9157,2801,3926,466,1078,5,185233,307128431,3
9158,2801,2914,2990,479,5,185233,307132005,3
9159,2801,4618,1641,479,5,185233,307301222,3
9160,2801,2638,1641,479,5,185233,307302067,3
9161,2801,4789,372,1078,5,185233,307987868,3
9162,2801,2915,2990,479,5,185233,307988759,3
9163,2801,277,130,740,5,185233,316358983,3
9164,2801,2188,2218,125,5,185233,345330455,3
9165,2801,2782,271,125,5,185233,345337662,3
9166,2801,5796,1897,327,5,185233,345340426,3
9167,2801,2000,764,529,5,185233,373224826,3
9168,2801,2935,2083,529,5,185233,373711328,3
9169,2801,5225,4343,1077,5,185233,394891341,3
9170,2801,2553,1221,1076,5,185233,394900294,3
9171,2801,7438,4902,1465,5,185233,395319366,3
9172,2801,5841,122,790,5,185233,395588014,3
9173,2801,6599,1372,988,5,185233,399227741,3
9174,2801,2622,2616,1154,5,185233,439162963,3
9175,2801,962,910,1452,5,185233,440412021,3
9176,2801,7438,4902,1465,7,185233,446520802,3
9177,2801,5126,2113,1149,5,185233,590037145,3
9178,2801,7438,4902,1465,5,185233,590042025,3
9179,2801,5053,846,1149,5,185233,590054007,3
9180,2801,7438,4902,1465,5,185233,590331450,3
9181,2801,4623,3044,1149,5,185233,590420577,3
9182,2801,1172,3514,224,5,185233,590430955,3
9183,2801,3759,4572,1149,5,185233,590441868,3
9184,2801,6423,1362,1149,5,185233,590443607,3
9185,2801,2106,3670,1149,5,185233,590445065,3
9186,2801,2105,3670,1149,5,185233,590446479,3
9187,2801,6347,1320,224,5,185233,590474839,3
9188,2801,3669,3901,1150,5,185233,590477331,3
9189,2801,31,3994,1156,5,185233,590482483,3
9190,2801,5694,3802,1149,5,185233,590494457,3
9191,2801,654,3802,1149,5,185233,590494473,3
9192,2801,5775,3802,1149,5,185233,590568744,3
9193,2801,1333,4387,1361,5,185233,670451932,2
9194,2801,7438,4902,1465,5,185233,670835382,2
9195,2801,7438,4902,1465,5,185233,670844527,2
9196,2801,7438,4902,1465,5,185233,670851086,2
9197,2801,386,2729,1076,5,185233,679802169,2
9198,2801,4137,3193,1077,5,185233,679824251,2
9199,2801,6755,4775,1076,5,185233,679843655,2
9200,2801,3663,2568,436,5,185233,684866048,2
9201,2801,396,324,1423,5,185233,688155928,2
9202,2801,2831,45,1191,5,185233,689830971,2
9203,2801,7438,4902,1465,5,185233,743235150,2
9204,2801,5369,129,147,5,185233,812056361,2
9205,2801,6890,149,1315,5,185233,816719683,2
9206,2801,4901,3191,1314,5,185233,816735638,2
9207,2801,166,4278,1314,5,185233,816741824,2
9208,2801,2640,4060,1314,5,185233,816742065,2
9209,2801,7118,3573,1038,5,185233,843103914,2
9210,2801,7117,3571,1038,5,185233,843138122,2
9211,2801,2639,999,1314,5,185233,893750395,2
9212,2801,7438,4902,1465,5,185233,910313202,2
9213,2801,1269,216,239,5,185233,914091883,2
9214,2801,6589,4339,910,5,185233,916392066,2
9215,2801,2483,1042,435,6,185233,1552094839,1
9216,2801,7438,4902,1465,5,185233,1557236186,1
9217,2801,2560,1179,723,5,185233,1562939327,1
9218,2801,4931,2692,702,5,185233,1878257528,4
9219,2060,4397,3192,125,5,185249,345392825,3
9220,689,1779,3508,1182,10,185254,373079613,3
9221,689,2452,3508,682,10,185254,515132020,3
9222,2313,4224,3288,549,2,185275,66214122,0
9223,2313,6368,4452,961,10,185275,142001740,0
9224,2313,7057,917,333,10,185275,440217563,3
9225,1563,7438,4902,1465,9,185296,446611638,3
9226,1563,1448,3293,1369,8,185296,679753117,2
9227,177,7266,3389,768,5,185302,2147483647,4
9228,1853,5247,4217,1073,7,185326,1400060737,1
9229,1774,2978,370,1399,7,185351,671880187,2
9230,2546,4230,3073,259,5,185388,764586076,2
9231,24,1103,1932,589,8,185390,1558749020,1
9232,1565,1826,2379,1271,5,185392,785282262,2
9233,2763,5363,4367,1361,8,185402,670030937,2
9234,452,6157,2335,361,10,185450,385472951,3
9235,1774,3313,175,93,8,185469,871139081,2
9236,1774,7266,3389,768,7,185469,2147483647,4
9237,935,2098,1884,1460,6,185497,310234395,3
9238,979,2315,309,749,10,185514,1567186904,1
9239,2516,5523,1878,1180,9,185519,451197429,3
9240,1449,3454,1423,822,8,185538,416077803,3
9241,2111,7354,1705,514,10,185588,1931166196,4
9242,1143,6422,3666,1453,8,185671,440404029,3
9243,1143,5765,3031,428,10,185671,449212602,3
9244,1456,6955,3600,529,10,185722,373825021,3
9245,1456,4659,1069,158,10,185722,425099334,3
9246,1456,3171,1069,158,10,185722,425115801,3
9247,1456,2081,4334,749,10,185722,1567186793,1
9248,2339,7438,4902,1465,10,185731,99439743,0
9249,38,2965,1781,974,7,185771,140350144,0
9250,38,370,1338,1118,7,185771,451451422,3
9251,38,2495,872,129,7,185771,553256696,3
9252,38,7438,4902,1465,8,185771,894714805,2
9253,38,6705,3881,950,3,185771,970565208,2
9254,2138,5806,3933,62,7,185992,385479565,3
9255,2138,6122,3486,1392,7,185992,446605239,3
9256,1166,7266,3389,768,7,186003,2147483647,4
9257,1950,5484,4387,1180,8,186010,451155750,3
9258,2249,921,1755,961,9,186032,140298479,0
9259,2528,5564,4643,936,5,186039,194216403,0
9260,2528,3334,803,1182,6,186039,373243456,3
9261,2528,5589,2998,1361,8,186039,670036781,2
9262,130,6911,3706,42,7,186334,375410848,3
9263,130,7438,4902,1465,8,186334,553241591,3
9264,746,4453,1460,903,7,186457,99623404,0
9265,746,2966,4728,585,8,186457,747231486,2
9266,746,4553,3453,859,7,186457,1853260290,4
9267,2135,336,3122,1180,8,186527,451526538,3
9268,2135,5386,3197,695,9,186527,1575661802,1
9269,2418,4202,117,158,6,186537,425168468,3
9270,90,7134,163,345,6,186547,385335113,3
9271,90,3513,3288,930,5,186547,517182459,3
9272,90,1880,845,1184,8,186547,684802988,2
9273,177,7438,4902,1465,6,186564,847596608,2
9274,2102,5165,2992,125,6,186570,345378482,3
9275,2102,5783,3092,324,6,186570,886774519,2
9276,1609,7266,3389,768,6,186588,2147483647,4
9277,477,3468,3284,1369,8,186591,140003339,0
9278,1367,3093,504,465,6,186593,2070406393,4
9279,1891,3246,1581,129,7,186646,55327791,0
9280,1735,7438,4902,1465,6,186647,316644447,3
9281,2508,6380,386,249,10,186657,81181906,0
9282,2508,7438,4902,1465,10,186657,575066539,3
9283,1559,633,3376,125,8,186762,345349040,3
9284,1559,4534,174,62,9,186762,385470800,3
9285,1559,3322,4822,1369,6,186762,679728880,2
9286,2558,7438,4902,1465,5,186773,446520659,3
9287,1470,7227,2070,116,7,186784,316284955,3
9288,2037,7438,4902,1465,10,186829,78688939,0
9289,2852,2117,881,263,5,186831,20793103,0
9290,2299,4397,3192,125,10,186837,345392825,3
9291,2299,384,1384,125,10,186837,449213943,3
9292,2299,7438,4902,1465,10,186837,590409174,3
9293,2299,4327,858,268,10,186837,943233437,2
9294,2666,5634,1897,327,9,186842,345339703,3
9295,1502,2238,4169,1367,8,186848,679746048,2
9296,124,1920,1390,806,8,186851,70064601,0
9297,128,1604,4387,1180,8,186890,451177096,3
9298,1678,1804,483,67,8,186899,836217594,2
9299,1678,7419,499,67,5,186899,836218353,2
9300,1678,1231,1784,1251,5,186899,866222944,2
9301,961,7266,3389,768,9,186905,2147483647,4
9302,2585,5441,2407,423,2,186924,374129983,3
9303,1875,2383,4613,336,9,187018,440224675,3
9304,1876,335,657,324,10,187031,886776627,2
9305,995,5987,3060,563,9,187145,60975210,0
9306,995,7385,1607,1361,8,187145,67091021,0
9307,995,5362,4616,5,9,187145,207197164,0
9308,995,189,2796,1208,8,187145,312135653,3
9309,995,7438,4902,1465,7,187145,374189870,3
9310,995,6189,3420,425,8,187145,374232105,3
9311,995,6817,1729,741,9,187145,446310786,3
9312,995,2657,3344,874,8,187145,451450795,3
9313,995,4231,2039,365,9,187145,486284735,3
9314,995,7079,1775,365,9,187145,486284956,3
9315,995,7190,2408,129,8,187145,553569619,3
9316,995,3780,4387,1361,8,187145,670839531,2
9317,995,3031,2481,1399,8,187145,671019015,2
9318,995,4998,1394,1161,9,187145,684800713,2
9319,995,3381,1663,428,7,187145,739410687,2
9320,995,4773,3614,857,9,187145,892961163,2
9321,995,7438,4902,1465,9,187145,899193625,2
9322,995,3370,2609,1023,8,187145,1853712620,4
9323,2759,6936,1134,428,7,187148,449213145,3
9324,15,4871,982,1392,7,187153,446530891,3
9325,1254,5824,1650,804,7,187213,70691800,0
9326,1028,213,3516,1014,10,187290,671776975,2
9327,2440,5244,1534,1234,7,187312,882667955,2
9328,2018,3044,2274,961,10,187333,140267646,0
9329,2018,3010,2347,1007,5,187333,840149981,2
9330,2018,7438,4902,1465,9,187333,842268215,2
9331,816,7266,3389,768,8,187343,2147483647,4
9332,1232,7438,4902,1465,9,187410,345329015,3
9333,1232,2435,2421,365,3,187410,486264645,3
9334,1232,1802,4346,365,4,187410,486292827,3
9335,38,2951,4209,125,5,187469,345327772,3
9336,1163,7266,3389,768,8,187491,2147483647,4
9337,2465,7266,3389,768,8,187507,2147483647,4
9338,380,7438,4902,1465,7,187517,39914840,0
9339,380,7071,2157,835,8,187517,155166898,0
9340,380,6950,2862,529,8,187517,373169205,3
9341,380,4593,2029,529,8,187517,373790457,3
9342,380,2569,2554,529,7,187517,373790473,3
9343,380,3992,1305,1083,7,187517,375506039,3
9344,380,1505,3471,1064,8,187517,399145869,3
9345,380,4641,2371,158,8,187517,425126064,3
9346,380,7438,4902,1465,7,187517,446403830,3
9347,380,3382,4588,1014,8,187517,671884484,2
9348,380,6298,4644,1161,8,187517,684822776,2
9349,380,904,3082,1432,7,187517,966431502,2
9350,380,2785,4143,1448,5,187517,1401037550,1
9351,380,973,638,835,8,187517,1551668459,1
9352,380,4244,1086,1021,8,187517,1590580176,1
9353,380,561,1487,189,5,187517,1931391327,4
9354,1152,3485,333,1307,10,187520,99771519,0
9355,1152,7438,4902,1465,6,187520,140266496,0
9356,1152,4429,4818,1214,10,187520,330331973,3
9357,1152,7438,4902,1465,7,187520,552124753,3
9358,1241,7266,3389,768,7,187536,2147483647,4
9359,1365,34,2489,515,8,187598,2013217854,4
9360,1887,1575,4442,561,10,187606,61094234,0
9361,1887,5768,4478,1094,5,187606,1585420042,1
9362,1887,219,4758,523,8,187613,156787334,0
9363,1887,3397,2900,161,5,187613,871233207,2
9364,1887,3399,2900,161,5,187613,1556612885,1
9365,1383,5827,898,1398,7,187621,446610232,3
9366,1695,2909,3288,125,10,187624,345370775,3
9367,1695,7438,4902,1465,8,187624,345444884,3
9368,1695,7438,4902,1465,5,187624,425175405,3
9369,1695,2408,1882,1149,10,187624,439136350,3
9370,1695,2761,2334,1218,6,187624,671032550,2
9371,1695,5196,4229,436,10,187624,684833778,2
9372,1695,5604,4003,1300,10,187624,812511816,2
9373,2582,3869,178,1438,10,187646,761122745,2
9374,2625,7438,4902,1465,8,187663,840201416,2
9375,508,5569,1306,903,5,187747,34529212,0
9376,508,5852,192,681,7,187747,515046000,3
9377,508,2413,3777,1297,6,187747,812513487,2
9378,508,4212,633,1417,8,187747,1565049691,1
9379,2103,2127,3997,328,8,187762,34530988,0
9380,2103,7438,4902,1465,7,187762,380708272,3
9381,2103,7438,4902,1465,10,187762,395428572,3
9382,2103,6285,4387,1180,10,187762,451191013,3
9383,2103,3510,3361,972,10,187762,670876666,2
9384,1852,6115,2431,377,8,187763,525947337,3
9385,1852,6099,3419,142,8,187763,760711461,2
9386,1852,351,2096,933,8,187763,805036253,2
9387,1852,7438,4902,1465,10,187763,875163645,2
9388,1852,5792,234,106,10,187763,895292238,2
9389,1852,1266,1203,186,7,187763,913990957,2
9390,1852,3659,3200,1456,10,187763,1878901397,4
9391,1547,3131,2123,1037,5,187805,2130494838,4
9392,784,153,970,1369,8,187822,375725784,3
9393,784,7438,4902,1465,7,187822,440500702,3
9394,784,3410,73,19,2,187822,441519253,3
9395,784,6968,863,129,6,187822,553562940,3
9396,2448,1387,2866,1182,10,187857,373098847,3
9397,1449,7174,981,11,7,187859,349113920,3
9398,1018,7438,4902,1465,8,187863,14005829,0
9399,1018,4431,534,741,8,187863,316899984,3
9400,1018,437,1326,1080,8,187863,375501347,3
9401,1018,7438,4902,1465,5,187863,385720106,3
9402,1018,7438,4902,1465,5,187863,446520802,3
9403,1018,6451,4387,874,6,187863,451179285,3
9404,1018,3330,314,1180,8,187863,451624955,3
9405,1018,4602,2184,129,8,187863,553569155,3
9406,2496,4287,3796,360,6,187896,385488963,3
9407,1983,7438,4902,1465,10,187904,688034810,2
9408,2739,7438,4902,1465,6,187912,538158931,3
9409,2474,3054,276,1080,9,187932,679441557,2
9410,2474,594,1063,1208,8,187932,874774683,2
9411,2195,7266,3389,768,8,187954,2147483647,4
9412,1575,7438,4902,1465,6,187981,375408290,3
9413,1575,3400,1035,392,8,187981,749712651,2
9414,1947,4626,2069,1214,8,187990,312265840,3
9415,2212,11,510,1438,8,188027,156305339,0
9416,2212,5572,2371,158,8,188027,425135020,3
9417,2212,1536,1728,1014,8,188027,671644823,2
9418,2212,4561,2922,849,8,188027,1580680038,1
9419,111,7266,3389,768,6,188090,2147483647,4
9420,1355,7438,4902,1465,6,188106,312980159,3
9421,1355,2155,2069,1213,4,188106,312983271,3
9422,1355,4962,634,1392,6,188106,446600660,3
9423,698,5595,1970,187,5,188179,78580871,0
9424,698,932,3312,770,8,188179,1567315267,1
9425,2703,6739,605,62,8,188208,385474547,3
9426,2703,5217,188,563,3,188208,688048579,2
9427,1086,7438,4902,1465,9,188273,395083567,3
9428,1086,7438,4902,1465,10,188273,641556683,2
9429,1086,201,2694,820,10,188273,696211742,2
9430,1441,7266,3389,768,10,188277,2147483647,4
9431,2136,7438,4902,1465,5,188280,345430530,3
9432,2742,5544,1621,747,10,188295,316399728,3
9433,2742,6635,4655,715,3,188295,440993717,3
9434,1132,6168,556,961,8,188369,140285008,0
9435,1132,6067,484,979,8,188369,380715430,3
9436,1229,6813,4551,324,9,188379,886775981,2
9437,1331,5484,4387,1180,7,188396,451155750,3
9438,1286,7438,4902,1465,6,188411,75530733,0
9439,1286,7438,4902,1465,7,188411,344243307,3
9440,556,2990,2935,560,10,188421,64473627,0
9441,556,7438,4902,1465,9,188421,590434985,3
9442,700,5983,4862,965,7,188484,140283684,0
9443,700,6720,3852,747,9,188484,316858692,3
9444,700,7438,4902,1465,7,188484,670864587,2
9445,2211,1034,2011,1106,8,188503,316693294,3
9446,141,3598,4835,128,8,188508,553281747,3
9447,378,6208,390,979,9,188513,60930535,0
9448,378,6137,3760,1304,8,188513,743227441,2
9449,1449,7266,3389,768,10,188524,2147483647,4
9450,1298,4276,2387,1018,8,188557,671019961,2
9451,2550,1119,3538,1297,7,188583,812522397,2
9452,1285,5762,819,1188,7,188589,671550594,2
9453,2867,7266,3389,768,6,188614,2147483647,4
9454,220,7438,4902,1465,5,188658,201,0
9455,1897,79,142,523,5,188659,151157936,0
9456,1897,7438,4902,1465,5,188659,385336195,3
9457,1268,406,2011,1392,7,188661,446364193,3
9458,760,3837,2776,1118,5,188676,451451430,3
9459,760,6610,4701,1012,7,188676,452284449,3
9460,760,4974,1125,868,5,188676,871316390,2
9461,1158,6194,2644,1180,7,188685,451166892,3
9462,822,3572,221,1424,7,188702,688167888,2
9463,1954,5236,4311,1392,8,188731,446604089,3
9464,776,7438,4902,1465,10,188793,48231398,0
9465,776,6638,1434,1173,7,188793,1570620423,1
9466,2106,3530,2297,1073,5,188799,679429220,2
9467,2106,1949,1706,840,10,188799,679602984,2
9468,2564,2396,1562,1023,8,188853,1853719404,4
9469,2616,2059,3777,401,8,188951,380752859,3
9470,2616,4203,1249,1386,9,188951,534574912,3
9471,2616,991,3604,1020,9,188951,590484672,3
9472,2616,3347,873,37,9,188951,671746103,2
9473,2170,7266,3389,768,9,188952,2147483647,4
9474,2084,7185,4710,682,10,188978,515103292,3
9475,1147,3701,3108,108,6,189080,6109692,0
9476,1147,2006,2447,384,6,189080,88001508,0
9477,1147,1653,3567,333,7,189080,440214920,3
9478,1147,7438,4902,1465,9,189080,684801523,2
9479,1147,4500,2346,1184,7,189080,684811057,2
9480,1147,1123,428,242,5,189080,801990998,2
9481,1147,7438,4902,1465,8,189080,804115613,2
9482,1147,1970,2642,321,8,189080,964972255,2
9483,1147,3654,3701,583,7,189080,1850100837,4
9484,18,7438,4902,1465,10,189081,1741142849,1
9485,2814,7438,4902,1465,10,189100,766606007,2
9486,1868,4380,3072,561,7,189104,61093920,0
9487,1868,4059,3668,125,8,189104,345411811,3
9488,1868,2012,4223,1098,10,189104,373250207,3
9489,1868,59,3486,1392,10,189104,446527785,3
9490,1868,1382,3508,682,9,189104,515131229,3
9491,2440,6592,32,125,7,189115,345313860,3
9492,2440,6255,1210,1014,7,189115,671701606,2
9493,1290,1418,1177,348,7,189120,325706313,3
9494,1290,7266,3389,768,5,189120,2147483647,4
9495,1321,7248,3952,1149,7,189139,59071581,0
9496,1321,7438,4902,1465,7,189139,345335449,3
9497,1321,986,73,328,7,189139,345375742,3
9498,1321,7438,4902,1465,5,189139,380429780,3
9499,1321,3389,3777,543,6,189139,380752891,3
9500,1321,6829,3750,970,5,189139,425043142,3
9501,1321,3502,3787,157,5,189139,425046435,3
9502,1321,527,4419,19,7,189139,441029205,3
9503,1321,4414,587,1392,7,189139,445209798,3
9504,1321,5883,4418,1298,4,189139,812531507,2
9505,1321,651,423,1297,8,189139,812532023,2
9506,1321,4260,423,1210,8,189139,812532236,2
9507,1321,6552,595,324,7,189139,879978503,2
9508,1321,1853,595,324,7,189139,886772540,2
9509,1321,6903,587,874,5,189139,886772710,2
9510,35,4509,4688,561,8,189151,61092606,0
9511,35,1668,1786,265,8,189151,231117027,0
9512,1057,7266,3389,768,9,189227,2147483647,4
9513,1432,7237,2044,974,4,189266,670860700,2
9514,1774,7346,4814,1381,10,189272,500202419,3
9515,2058,7004,3469,1398,6,189278,446611913,3
9516,1870,7266,3389,768,6,189279,2147483647,4
9517,1870,7266,3389,768,10,189279,2147483647,4
9518,1915,4481,345,997,8,189333,31242227,0
9519,1915,7438,4902,1465,10,189333,771086857,2
9520,1915,3891,470,526,7,189334,15667601,0
9521,1915,2359,880,1304,9,189334,20795904,0
9522,1915,2275,1606,614,9,189334,30230667,0
9523,1915,6209,1545,1214,9,189334,31228263,0
9524,1915,4200,4069,563,8,189334,60156813,0
9525,1915,1205,1523,979,10,189334,60921285,0
9526,1915,4916,4469,1424,9,189334,68812299,0
9527,1915,7438,4902,1465,9,189334,81180805,0
9528,1915,3394,4348,563,10,189334,88730401,0
9529,1915,1019,4682,1145,9,189334,88740328,0
9530,1915,2306,3678,230,7,189334,93108962,0
9531,1915,1283,4288,1226,10,189334,93727481,0
9532,1915,6190,1030,959,7,189334,140174214,0
9533,1915,4282,2889,166,9,189334,155972448,0
9534,1915,7438,4902,1465,10,189334,156718765,0
9535,1915,4198,816,1208,9,189334,312951469,3
9536,1915,2470,4280,529,5,189334,373169833,3
9537,1915,4799,4455,1242,7,189334,376046929,3
9538,1915,278,487,361,10,189334,385262787,3
9539,1915,4041,1429,308,8,189334,385400004,3
9540,1915,2203,493,133,10,189334,385483457,3
9541,1915,7438,4902,1465,9,189334,394281268,3
9542,1915,3300,1518,704,10,189334,394561619,3
9543,1915,7438,4902,1465,10,189334,394587863,3
9544,1915,5445,180,1369,10,189334,394718429,3
9545,1915,869,1218,365,9,189334,486999521,3
9546,1915,2854,1696,297,9,189334,517449382,3
9547,1915,5684,4394,133,10,189334,553071734,3
9548,1915,110,4394,133,8,189334,553071769,3
9549,1915,1076,4394,128,10,189334,553071793,3
9550,1915,540,3843,974,10,189334,670136662,2
9551,1915,7438,4902,1465,8,189334,670772895,2
9552,1915,7438,4902,1465,8,189334,670844268,2
9553,1915,7063,4091,436,10,189334,671683551,2
9554,1915,1705,4024,1184,9,189334,671792245,2
9555,1915,7438,4902,1465,9,189334,676971865,2
9556,1915,7438,4902,1465,9,189334,676973922,2
9557,1915,674,3532,746,10,189334,689848145,2
9558,1915,7438,4902,1465,8,189334,696000253,2
9559,1915,7438,4902,1465,8,189334,771008228,2
9560,1915,7438,4902,1465,8,189334,771025815,2
9561,1915,7438,4902,1465,10,189334,771068867,2
9562,1915,7412,3216,634,10,189334,786805579,2
9563,1915,1859,4714,1343,9,189334,802035337,2
9564,1915,2772,2292,604,8,189334,809074478,2
